Source,Target,Weight,Type,Energy,t,j,f,fe
4890,44,6.25608555767e-05,directed,None,None,9.49369659985e-44,3.07783099342e-32,1.49257952653e-44
78,201,0.000335555301534,directed,None,None,5.35559505208e-45,5.64287653181e-33,8.00312767059e-43
4891,542,2.05989208487e-05,directed,None,None,7.25217497488e-41,1.72635210212e-37,7.51321313372e-50
4892,1473,0.146075110903,directed,None,None,4.3000745531e-42,2.10522281877e-38,4.4548304582e-51
4893,1297,0.00467539897543,directed,None,None,4.07735923641e-41,8.69455075558e-38,4.22410537821e-50
462,1693,0.113261454923,directed,None,None,2.65488474381e-41,2.82804978222e-37,2.75043622484e-50
1750,4894,2.01430109248e-05,directed,None,None,1.87331906909e-46,6.47655083036e-35,2.94519512758e-47
2229,1750,0.00675250244048,directed,None,None,4.70643930482e-44,4.16547526884e-32,3.41493320381e-44
1750,532,0.00343082408639,directed,None,None,-1.18405080316e-45,1.10310750803e-32,2.65638066242e-44
2229,2978,0.029295483639,directed,None,None,5.78870716522e-43,1.80717613452e-31,6.42590154203e-44
716,1309,0.142534057514,directed,None,None,-2.43397242715e-44,3.03944558054e-32,1.40164244914e-44
1751,44,0.000248404941181,directed,None,None,9.08234014999e-43,5.07154779626e-31,4.29725228462e-42
4315,2236,0.000203608913615,directed,None,None,5.63799402582e-44,7.10313481997e-32,8.86392481137e-45
2230,4315,3.32041017335e-63,directed,None,None,-2.50001854046e-101,8.13479140001e-90,1.10390937308e-98
2979,2230,0.000304428225802,directed,None,None,1.82190695651e-43,6.20190274966e-31,2.86435276094e-44
2980,2981,0.0107292891507,directed,None,None,1.85495482917e-39,5.87950846293e-36,1.9217145639e-48
1753,187,0.00721908097027,directed,None,None,-4.24591683067e-41,7.07504223829e-37,1.7042227402e-48
1754,2980,0.0367742403917,directed,None,None,1.36657498903e-39,4.95031529074e-36,1.41575909498e-48
1752,574,0.000796347712087,directed,None,None,-2.83174831577e-41,3.93209358742e-37,3.84007291885e-44
1754,4896,0.0800757525925,directed,None,None,6.13162595724e-39,1.07792905646e-35,6.35230363835e-48
10,1753,0.0171255158417,directed,None,None,-3.17060812088e-40,6.51102825778e-37,1.41973814408e-48
1754,1753,0.094926038393,directed,None,None,4.58473818766e-39,1.27783419682e-35,4.7497443261e-48
4897,2982,0.137072386822,directed,None,None,2.89541683698e-39,9.89677623286e-36,2.99962308367e-48
2981,2982,0.143570497094,directed,None,None,1.02270685562e-39,1.02836781504e-35,1.059514339e-48
1683,966,0.154766084314,directed,None,None,-5.25554115288e-42,1.90523641278e-38,2.59732556063e-48
205,277,0.00176184545338,directed,None,None,-4.79630834544e-45,6.62740265627e-41,7.93729736031e-45
277,4899,0.0537338320148,directed,None,None,3.4781743449e-43,5.48244945758e-39,6.57367711079e-52
1581,4900,0.000276640107131,directed,None,None,2.71502178835e-45,1.69922691673e-41,5.13133784433e-54
4901,631,0.0986263828165,directed,None,None,1.29744466346e-43,1.3046105355e-39,1.34412271071e-52
372,2983,0.139646759884,directed,None,None,2.30643217489e-40,7.33038578341e-37,2.38942293948e-49
836,4902,8.5404541674e-05,directed,None,None,4.17936753814e-43,4.06096578449e-39,7.89903080915e-52
2984,4904,0.143662901181,directed,None,None,2.14138439538e-41,7.07574300927e-38,4.04722986355e-50
2984,289,0.0641757311951,directed,None,None,1.32940706351e-41,3.16080893283e-38,2.51258862208e-50
157,2985,0.00108459761058,directed,None,None,7.38141834702e-43,5.59076587036e-39,1.02867212701e-44
469,719,0.0010843517513,directed,None,None,9.24866565643e-43,5.99319663899e-39,1.05971676545e-44
2985,719,0.147034953711,directed,None,None,-9.00919688605e-42,2.813498212e-38,1.0286711172e-44
719,1356,0.143263855052,directed,None,None,-5.68534977161e-42,2.94403835429e-38,2.11482842433e-44
4905,2845,2.88205783109e-05,directed,None,None,9.48485509419e-44,7.18398549941e-40,9.82621480424e-53
2986,1532,0.0568819470231,directed,None,None,6.08483110648e-44,5.21591239276e-32,9.78342536353e-45
2987,2986,0.00664998812354,directed,None,None,1.78589433862e-44,1.09385536256e-32,3.0247310719e-45
179,4906,0.00296294079086,directed,None,None,2.4770464894e-43,3.1319003142e-31,3.894363581e-44
179,4907,0.134223422878,directed,None,None,1.39062779547e-41,1.41877415027e-29,2.18631708537e-42
179,2987,0.000323083266711,directed,None,None,5.3537807794e-44,3.41506852803e-32,8.63409377395e-45
2942,2988,0.00105358983923,directed,None,None,-2.14904181068e-43,7.7846828007e-40,2.64402708891e-46
4908,157,0.00754168609987,directed,None,None,6.86017705619e-43,5.19597206765e-39,7.10702197935e-52
2989,892,0.00798482403279,directed,None,None,1.39917949646e-44,1.15745614015e-40,2.72030412655e-47
4910,707,0.0640478433426,directed,None,None,9.34151262734e-42,4.34103398401e-38,9.67759239229e-51
1435,4911,0.00797095173737,directed,None,None,1.39293183668e-40,1.41279751398e-36,1.44303845658e-49
1434,1435,0.153723011523,directed,None,None,-9.95521665413e-40,1.50314357141e-35,3.41657962348e-45
1073,1072,0.00454724511645,directed,None,None,9.71569102607e-38,3.25643417174e-34,4.51401598828e-43
1755,113,0.00237000138041,directed,None,None,-1.84100534086e-40,2.22872642506e-36,2.5726730738e-42
4913,722,0.0111936430349,directed,None,None,1.14178346255e-41,4.63819621151e-37,3.7075923541e-50
113,471,1.97549970948e-05,directed,None,None,5.51039410035e-44,3.95460538612e-39,4.38851533135e-42
471,55,0.0525763069665,directed,None,None,3.01113672239e-44,1.55666823879e-39,4.41328755707e-42
722,1755,0.00414159456273,directed,None,None,2.99524043503e-41,8.11159269139e-37,3.67314440235e-44
65,722,0.00097489702381,directed,None,None,3.14278320508e-41,1.45076634196e-37,5.43792487162e-45
1756,2991,9.28029172008e-08,directed,None,None,1.36451659678e-47,4.64026400305e-44,1.41363424954e-56
16,1757,0.000273578994353,directed,None,None,-1.02656236057e-46,3.05461639347e-43,2.01618428687e-50
4914,2991,0.0329338252855,directed,None,None,4.65644223406e-46,1.29782726832e-42,4.82405810709e-55
1757,2992,0.000563060646908,directed,None,None,4.61569812856e-47,8.05968915661e-44,2.01619970384e-50
1757,4915,0.121245401214,directed,None,None,4.98443356232e-45,1.73551508318e-41,5.16384687614e-54
170,1053,0.0909048175361,directed,None,None,8.36077065388e-43,5.12814823836e-38,1.54116633627e-42
825,930,0.0935505269385,directed,None,None,1.4148735432e-42,6.79161780606e-38,7.51093069512e-42
4916,147,0.00153424843197,directed,None,None,3.31614578883e-43,1.69299440958e-39,8.02965478731e-52
1047,4917,0.00384780334772,directed,None,None,2.74800677855e-44,2.28785659416e-40,6.68535842958e-53
4918,211,0.107142535388,directed,None,None,2.02770871662e-44,5.87922920967e-41,4.94243821557e-53
4919,170,0.00341102386919,directed,None,None,7.58891661781e-44,2.73441649323e-40,1.86034542569e-52
1721,4920,0.0595872744445,directed,None,None,1.24376485703e-43,1.65407193906e-39,3.02636802792e-52
825,170,0.0413684126409,directed,None,None,5.25557673273e-42,3.00321851738e-38,2.70425408392e-42
4921,1727,0.00888316821266,directed,None,None,1.19501982953e-43,8.33629753688e-40,2.90241432559e-52
4922,468,0.0340085226953,directed,None,None,4.95318466644e-44,6.24284601925e-40,1.21153006922e-52
211,468,0.0943775119961,directed,None,None,-1.49388902088e-43,1.48521105874e-39,5.16885604975e-42
4923,2990,1.68303933563e-05,directed,None,None,7.14623215823e-43,4.86851288368e-39,2.20097117785e-51
2993,2994,0.000909744593207,directed,None,None,3.50433955678e-42,1.71742295703e-38,7.01359705569e-47
2995,2996,0.046143495605,directed,None,None,7.54703225659e-43,6.7715186954e-38,7.01331220066e-47
242,4924,0.00794261290142,directed,None,None,1.86257813913e-42,1.20697164487e-38,1.92961409749e-51
2997,2993,1.81897093995e-07,directed,None,None,-1.30224112683e-46,4.21933094759e-42,7.01323400206e-47
2999,2998,0.00836699724944,directed,None,None,-1.26460792981e-40,3.26703200362e-37,7.0001328072e-47
3000,3001,0.00491505373086,directed,None,None,-1.60893285367e-42,9.38330584911e-39,7.0130673346e-47
242,4925,0.0488329122096,directed,None,None,1.92449349912e-41,7.42072427609e-38,1.99375631105e-50
2996,2999,0.0742632551124,directed,None,None,2.12094807753e-39,2.78437548513e-36,7.2329621062e-47
2994,3002,0.0749675085027,directed,None,None,-2.13448956903e-41,2.03238506745e-37,7.01102274304e-47
3001,2718,0.0261034985537,directed,None,None,2.44189941964e-43,2.19095477216e-38,7.01325931282e-47
462,2995,0.0859238241397,directed,None,None,-9.83129983093e-41,2.14545056226e-37,7.00304889236e-47
3002,3000,0.0335128500308,directed,None,None,4.14491605433e-41,5.68780522741e-38,7.01752803267e-47
2998,2997,0.14719876531,directed,None,None,-9.13323599444e-40,2.26543219619e-36,6.91861464994e-47
825,4926,0.00975651778903,directed,None,None,6.77490346031e-43,7.08229168306e-39,1.66064856672e-51
4927,3003,7.35775366866e-11,directed,None,None,5.37811940082e-48,3.13658634053e-44,5.57169651048e-57
3,4928,6.99017643411e-05,directed,None,None,2.68833089176e-44,1.7420693525e-39,2.7850910718e-53
3005,3006,9.18741232365e-11,directed,None,None,6.65455443625e-49,2.31013049783e-45,6.89407692584e-58
2818,3004,0.155597734897,directed,None,None,2.61188568148e-41,3.97464857338e-38,2.70589719842e-50
3007,3004,1.2352898307e-05,directed,None,None,1.95092015443e-42,6.78271784337e-39,2.02114168844e-51
3003,1758,0.0214651500816,directed,None,None,6.03823544017e-38,1.13690839435e-34,6.25557135036e-47
3005,1758,1.27590339867e-08,directed,None,None,6.60108778802e-47,3.20819753126e-43,6.83868540499e-56
3007,3006,0.0143941791306,directed,None,None,2.8814388848e-39,7.90354240793e-36,2.98515191595e-48
1759,1018,0.000930795213209,directed,None,None,5.27396090645e-43,2.58468984685e-39,5.76621042588e-46
1603,1759,0.00765278505016,directed,None,None,-5.6645716902e-41,2.77612347113e-37,8.34740081117e-45
1051,1760,0.00570294467785,directed,None,None,-3.76766050708e-42,1.66463028997e-38,4.30326920369e-44
4933,236,1.92185944497e-05,directed,None,None,3.73539095719e-41,1.9986158159e-37,3.86977879665e-50
3008,73,0.000527373616425,directed,None,None,-2.60179523777e-42,2.94638345824e-38,2.43370676713e-43
14,3009,0.135676165642,directed,None,None,-4.21122768719e-40,5.88263584356e-36,4.39028981592e-43
1759,1074,0.0181943167006,directed,None,None,2.78842301364e-41,5.0523106457e-38,7.7708678858e-45
3009,236,0.153973053031,directed,None,None,-1.9763346015e-39,7.3065247416e-36,4.39027370428e-43
1760,1074,0.156041717353,directed,None,None,2.89564095715e-41,5.63853842689e-38,1.10348454045e-44
4934,2963,0.0175089347986,directed,None,None,2.53452076644e-44,2.30959654072e-40,2.62570620882e-53
187,3010,1.74971615971e-07,directed,None,None,2.00840861583e-45,5.63137060577e-42,1.87578215131e-47
74,4935,0.00503046975527,directed,None,None,5.83640263009e-41,1.9963685262e-37,6.04637770741e-50
74,3011,0.0320003692315,directed,None,None,1.46439893417e-40,1.26995157646e-36,1.5170827177e-49
373,74,0.109782030011,directed,None,None,1.66866183226e-41,3.38493226784e-37,3.6994773782e-46
4937,3011,0.0256680120432,directed,None,None,2.76878239246e-43,4.27751277694e-39,2.86839384783e-52
4938,10,2.25299385707e-07,directed,None,None,2.82469735185e-45,6.64271565103e-42,2.92635799918e-54
4939,3012,0.141678610309,directed,None,None,7.96446812147e-41,5.34667148291e-37,8.25102727076e-50
4940,707,0.050283850225,directed,None,None,1.99564169581e-48,9.31091526456e-44,2.06743152723e-57
1695,4941,7.16489413872e-06,directed,None,None,6.13990930341e-44,1.55689552249e-40,6.36088543458e-53
74,1049,0.141006335528,directed,None,None,3.55379695194e-39,5.59591099714e-36,3.28335057971e-45
1037,3013,0.00903965506793,directed,None,None,1.4203959455e-42,3.29374624983e-39,1.47149439174e-51
3014,3013,1.41621890825e-07,directed,None,None,2.97241754937e-46,5.31754152032e-43,3.07934826279e-55
3015,62,2.23274478076e-07,directed,None,None,6.48945434085e-46,8.96844874229e-43,6.72295365624e-55
3015,3012,0.13865185321,directed,None,None,2.15222672329e-40,5.56934249381e-37,2.22966635718e-49
3014,4942,0.123392348199,directed,None,None,1.99597931709e-40,4.63306859565e-37,2.06778334129e-49
3016,1075,0.00891203910089,directed,None,None,5.85984632603e-43,5.60241577206e-39,6.0706487813e-52
4944,1076,0.0313075956683,directed,None,None,6.4183996517e-41,9.68503516981e-38,6.64937599541e-50
3010,1761,0.06293665115,directed,None,None,-9.99908868162e-40,1.57396914919e-36,1.77219275853e-47
187,1677,0.0614246684803,directed,None,None,9.49969481071e-40,1.97692106019e-36,1.08013092427e-47
4945,697,0.0988940876277,directed,None,None,3.78868956323e-42,5.29246492386e-38,3.92504710591e-51
1762,1075,0.00837950846542,directed,None,None,5.64825313167e-41,7.36105571813e-37,5.8514403539e-50
1075,3017,0.0369615611028,directed,None,None,8.21826735818e-41,2.563052745e-37,8.51391955283e-50
1075,4946,0.00231115652944,directed,None,None,5.22121344587e-42,1.60264228841e-38,5.4090428085e-51
1677,1761,1.79139397437e-07,directed,None,None,-2.0940319697e-45,2.77559450026e-42,9.24538634349e-48
3018,3019,0.0685539346233,directed,None,None,2.16001312579e-40,9.09558341608e-37,2.82269826218e-47
3020,697,0.00258172625565,directed,None,None,-1.2100583433e-42,2.74065430783e-39,1.14184260733e-48
1761,3018,0.150930242152,directed,None,None,9.54541042149e-40,1.87835195045e-36,2.89920993668e-47
3019,1076,0.0872886466381,directed,None,None,3.35523401052e-43,1.56523654379e-36,2.80035555443e-47
1762,1077,0.0501827058303,directed,None,None,3.14071027959e-39,4.40834561153e-36,3.25369560109e-48
3016,4947,0.0023107911187,directed,None,None,6.09002311229e-43,1.45264315639e-39,6.30910835438e-52
3022,3021,0.0512044850212,directed,None,None,5.26388221778e-40,6.66646044942e-37,2.85485325378e-47
4948,3017,0.00866165001184,directed,None,None,1.11169035908e-40,5.58913384967e-37,1.15168238858e-49
1763,4335,0.127336288008,directed,None,None,6.59231578939e-40,1.17036528913e-36,6.82947011649e-49
3021,1763,0.142367456221,directed,None,None,-8.07805912661e-40,1.38004801771e-36,2.7166341689e-47
4949,1076,0.117115268738,directed,None,None,4.0697216124e-41,7.29745430409e-38,4.21617764307e-50
1076,3022,2.20753658672e-07,directed,None,None,-1.84745956938e-45,2.37324744914e-42,2.80032060314e-47
1762,4950,0.00231497739187,directed,None,None,1.7957957302e-41,2.03361302612e-37,1.86039896951e-50
2631,1077,0.0685230762395,directed,None,None,6.45380488059e-41,2.84602626122e-37,6.68597377726e-50
1078,4951,0.000932661860096,directed,None,None,3.10422300196e-42,5.11410285293e-39,3.21590295187e-51
677,4952,0.000935151313352,directed,None,None,1.00763185096e-41,4.93826933988e-38,1.04388303332e-50
1610,3024,0.00735084352333,directed,None,None,5.09635761586e-43,2.10049503001e-39,5.27969139215e-52
2685,677,0.154318164885,directed,None,None,-2.26479539362e-39,6.72181037119e-36,5.84189513011e-44
677,3023,0.00738172266815,directed,None,None,-4.0771873584e-41,3.89807876085e-37,2.287092086e-44
3023,1078,0.145975146834,directed,None,None,6.17244823377e-41,5.08804508942e-37,2.28710270437e-44
3025,4953,0.118140048716,directed,None,None,7.26495799169e-42,4.70770424735e-38,7.52630146707e-51
3025,3024,0.0301862057356,directed,None,None,4.77993443289e-42,1.20287515112e-38,4.95188278131e-51
8,677,0.115532532551,directed,None,None,-1.3879346312e-39,5.71039009642e-36,1.05412534468e-42
337,372,0.00055069338447,directed,None,None,3.34731065299e-43,1.89534139638e-39,2.80937073468e-44
4954,3026,0.144789699159,directed,None,None,2.97071661714e-41,1.79538924674e-37,3.07762824539e-50
3026,586,0.1585676453,directed,None,None,1.51252652993e-40,4.56465901168e-37,1.56695969806e-49
83,229,0.0857041690061,directed,None,None,1.83189944069e-39,2.61217567076e-36,8.32201512098e-44
576,469,0.000550631355384,directed,None,None,-1.01424227804e-42,1.99501152038e-39,2.94474544368e-44
1038,3027,0.0039682212767,directed,None,None,-5.48187783911e-45,1.08009745586e-41,1.14309053595e-48
393,391,0.112772162616,directed,None,None,7.9124996542e-41,2.70256007954e-37,1.11381799976e-43
1477,62,0.00673981847349,directed,None,None,4.35430288783e-41,6.74489721859e-38,1.5395616225e-44
1368,1305,0.000178633188203,directed,None,None,6.12048961939e-41,1.0655246015e-37,6.3407178787e-50
3027,3020,0.131977069845,directed,None,None,3.0453301497e-43,4.34246466151e-40,1.14341170823e-48
2829,1693,0.000305661602006,directed,None,None,3.16070915147e-41,9.91052921077e-38,3.27446201551e-50
87,274,0.00367773481975,directed,None,None,3.21489159911e-46,1.0227669076e-41,2.81642973832e-46
464,188,0.102033729384,directed,None,None,-1.02066101871e-42,2.95496009746e-39,4.66018968169e-42
274,2887,0.027553308463,directed,None,None,3.16737927742e-43,2.13270234621e-38,3.03129805183e-47
1309,436,0.00327629627734,directed,None,None,-5.02958457657e-45,1.95240229378e-33,8.77416401773e-45
436,4955,0.00246272017201,directed,None,None,1.31561283504e-44,1.64578665445e-32,2.06838044449e-45
3028,1764,0.0122074764378,directed,None,None,3.96518857863e-41,2.24515023968e-37,2.80442862501e-47
1763,3029,0.0802031419413,directed,None,None,6.09873117643e-41,7.37158078623e-37,2.806638921e-47
3030,1079,0.0874355345715,directed,None,None,3.43571758782e-40,2.07639003683e-36,1.05897241246e-47
4957,1013,0.0912714572349,directed,None,None,4.19121579719e-46,1.84477645889e-41,4.34199689585e-55
4332,10,0.146111900854,directed,None,None,2.70397179111e-39,3.28709718904e-36,2.80128808569e-48
3029,3028,0.1480037784,directed,None,None,1.10041778875e-39,2.84596631341e-36,2.91432123677e-47
1764,3030,0.109450956103,directed,None,None,-1.1433814245e-39,1.69674807719e-36,9.04927804368e-48
1079,4958,0.00120171835762,directed,None,None,1.72305793964e-41,9.17708013613e-38,1.78504393785e-50
4959,3031,0.000425351855797,directed,None,None,1.73058675166e-46,4.03071140391e-34,2.72079095098e-47
3032,4960,0.120363650028,directed,None,None,2.29810868097e-41,1.37198008744e-29,3.61304008502e-42
3032,179,0.121998371918,directed,None,None,3.53522422967e-42,1.39061366894e-29,5.55798214146e-43
4961,462,0.000217617620879,directed,None,None,1.01299270708e-42,1.88750081227e-39,1.049450093e-51
1079,1765,0.0612306514542,directed,None,None,-2.58572146857e-40,4.67595915151e-36,9.96591741557e-48
1764,1765,0.0871753878123,directed,None,None,-7.61216679874e-40,1.35142420784e-36,1.69808149884e-47
1079,4962,0.0847831409152,directed,None,None,9.68630047234e-40,6.47457595568e-36,1.00347567676e-48
877,694,0.000154278088915,directed,None,None,-3.04948797264e-46,4.70610972003e-43,9.49487266563e-45
4963,717,0.15907234748,directed,None,None,6.82691811295e-42,8.37892880141e-38,7.18151049646e-51
4964,3033,0.000285045099214,directed,None,None,3.65641355678e-41,7.70453153448e-38,3.79102092067e-50
694,3033,0.139424512221,directed,None,None,4.82159476254e-40,8.4862153769e-37,4.99909366501e-49
717,2760,0.000147046871569,directed,None,None,-5.05460432702e-44,1.65833092248e-40,1.35679691305e-42
319,3031,0.000110781971447,directed,None,None,4.21005344287e-44,3.7261305942e-31,6.61889867443e-45
179,4965,0.100358757396,directed,None,None,1.35140348088e-41,1.06081641858e-29,2.12464832107e-42
1527,12,6.81372176377e-05,directed,None,None,-1.40910452423e-46,4.61903701056e-35,1.43380494168e-43
3034,717,0.12966402008,directed,None,None,-7.35662022222e-44,4.8541493156e-40,1.35679691302e-42
717,4966,0.0497395174075,directed,None,None,1.24797615919e-41,5.60940732064e-38,1.31279847729e-50
877,3034,0.143791359668,directed,None,None,-1.51682519087e-43,4.38622179039e-40,1.35679691294e-42
3035,4967,0.00766911097952,directed,None,None,2.72151867532e-42,4.88373169165e-38,2.81946171116e-51
4968,2983,0.000534508981163,directed,None,None,1.15392566585e-42,1.64743404509e-39,1.19544708949e-51
820,4969,1.51624402801e-05,directed,None,None,6.79657979593e-44,1.55443986845e-39,7.0411316979e-53
3035,229,0.137926430803,directed,None,None,4.26767987164e-40,8.78323032525e-37,4.42126082545e-49
124,1305,0.0160885373922,directed,None,None,4.26005549427e-40,5.07559577993e-37,2.77772300818e-42
332,4970,0.000728561401669,directed,None,None,1.98722695551e-45,4.40804995254e-34,3.1242777759e-46
652,53,0.0176663824602,directed,None,None,-6.39704851243e-46,5.95974831215e-33,2.13251105829e-43
2237,2238,1.99700582876e-06,directed,None,None,8.64282319054e-48,3.47699968092e-35,7.40594874004e-45
2238,1530,0.00423155963924,directed,None,None,6.92499972561e-46,4.71465126327e-33,7.51346333412e-45
438,2237,8.76003678441e-07,directed,None,None,-1.45393348704e-44,4.17797451685e-33,5.11874500044e-45
3036,3037,0.000931558797636,directed,None,None,1.14555003377e-42,2.6302622799e-39,1.66233637654e-48
3037,1037,0.154520422543,directed,None,None,-1.3912425057e-41,4.49826647395e-38,1.64673670425e-48
3038,3036,0.00810342793303,directed,None,None,6.82385058303e-41,3.00921044238e-37,1.73184288582e-48
3,4971,0.00426499155808,directed,None,None,3.63588562905e-41,1.06290751772e-37,3.76676565025e-50
4972,74,3.66756280075e-06,directed,None,None,7.99307212637e-42,9.7116414903e-38,8.28065215304e-51
4973,1766,0.00196803429791,directed,None,None,1.45392597978e-41,1.37877271703e-37,1.50625336319e-50
74,4974,0.00342488108619,directed,None,None,3.61234709914e-41,1.35918217166e-37,3.74230901302e-50
1080,1037,0.00786656224669,directed,None,None,1.17375961558e-41,3.8619954914e-38,2.27159079605e-48
3039,1766,0.117648733172,directed,None,None,-2.19830097889e-40,4.95487500849e-36,3.33109288991e-49
3040,3038,0.00881372009163,directed,None,None,-1.51217374209e-41,3.46523374887e-38,1.64548389168e-48
10,3039,0.00505048058263,directed,None,None,-1.10295556216e-40,1.92016533066e-37,4.46586189323e-49
1766,187,0.00832765295353,directed,None,None,1.90346471666e-41,2.64314291531e-37,5.80571040844e-49
1080,4975,0.000128632986175,directed,None,None,3.3811375908e-43,6.31508398552e-40,3.5027710123e-52
1080,4976,0.00881985469976,directed,None,None,1.17307702996e-41,4.33000312171e-38,1.21527780201e-50
4977,458,0.00506491938142,directed,None,None,1.93637079543e-39,2.56075478301e-36,2.00602704414e-48
3041,458,1.5020902628e-06,directed,None,None,5.31766821294e-41,1.07310306935e-37,5.50895770974e-50
4978,458,1.80337624745e-06,directed,None,None,2.65011129722e-41,3.55298115976e-38,2.74544258266e-50
723,333,0.153520207357,directed,None,None,-1.97618816581e-40,5.98711260626e-36,7.12068480657e-43
723,2767,0.0304618295622,directed,None,None,4.46100300777e-40,1.18797653366e-36,5.91225872482e-44
723,1652,1.80847591651e-07,directed,None,None,4.49871136337e-45,7.05284935728e-42,2.24040764365e-47
4311,2550,0.11104167432,directed,None,None,9.50636590549e-46,9.32264841319e-34,1.49457160489e-46
694,1642,0.107428708262,directed,None,None,7.00176293931e-42,6.53875808099e-37,7.2593604375e-51
1768,4979,0.0161022341016,directed,None,None,3.40241151497e-42,1.28537237233e-38,3.52766753407e-51
50,3042,0.00379782118668,directed,None,None,-0.0,8.56763050723e-38,5.09789411562e-57
4981,704,4.9968207957e-05,directed,None,None,4.19676231852e-43,2.97930714346e-39,1.36277032946e-51
82,4982,0.0870912823671,directed,None,None,5.08196060838e-44,8.73365116681e-32,7.98974900317e-45
3043,135,0.087127387789,directed,None,None,3.6840434403e-40,1.09479841068e-36,3.81657717366e-49
3044,4984,0.112825646216,directed,None,None,6.0564794003e-40,1.48098659077e-36,6.27436164974e-49
459,334,1.80980840341e-07,directed,None,None,5.68587176122e-46,9.7529831316e-43,2.83009104207e-48
3043,3044,0.155326069033,directed,None,None,3.12489382382e-40,1.95174832884e-36,3.23731284542e-49
459,135,0.0399514559707,directed,None,None,8.67532931619e-41,2.15296754856e-37,6.73317758945e-44
1650,2769,0.141341341689,directed,None,None,1.81298024738e-41,2.98895107954e-37,1.87821508986e-50
1053,1060,0.0035905755035,directed,None,None,-1.5394910909e-43,2.36064920884e-39,9.87871410213e-47
3045,1769,0.00053277243059,directed,None,None,9.61368409051e-46,4.80716000332e-34,1.5114430145e-46
1058,1769,0.00885405046505,directed,None,None,5.763541268e-44,1.05721556081e-31,9.06131383074e-45
1743,3045,0.000749118231713,directed,None,None,1.31497350972e-46,3.32519360107e-33,2.06745032237e-47
1058,4986,0.0251346938303,directed,None,None,4.04372451528e-43,3.00120148835e-31,6.35746165975e-44
1660,1692,0.131219586992,directed,None,None,2.33605622655e-43,4.69792646168e-39,5.64711750714e-48
3046,4987,0.000110828390385,directed,None,None,7.64396167246e-44,2.08164590128e-31,1.20176909498e-44
79,197,0.000823428631266,directed,None,None,1.30058088056e-47,1.24715089075e-43,9.53663229541e-47
119,546,7.11183260203e-05,directed,None,None,-3.23933612048e-46,1.44115103078e-42,6.42183793504e-48
197,81,0.012433463889,directed,None,None,-4.55188952528e-47,3.15444472671e-43,8.11051648587e-47
4989,3048,0.0456162963008,directed,None,None,4.49367520646e-45,1.81058395353e-41,1.10799592203e-53
327,473,0.0299347468606,directed,None,None,9.22428361053e-41,1.28086345997e-36,6.00009026939e-43
1772,4990,0.00323399886565,directed,None,None,3.0701591058e-40,1.79952229405e-36,3.18061121225e-49
1773,4992,0.115221170075,directed,None,None,9.77410723541e-39,8.44487328663e-35,1.0125722122e-47
473,1772,0.141772510933,directed,None,None,4.83504022131e-40,8.67621048418e-35,1.67177710259e-43
4993,473,0.147405168219,directed,None,None,6.01701725908e-39,2.22449503685e-35,6.23348763195e-48
4994,1774,0.11608412848,directed,None,None,1.17804257948e-47,1.65551181837e-44,1.22042360264e-56
1772,1773,0.112883686979,directed,None,None,-2.98338236717e-38,6.28128579485e-35,1.67146302267e-43
148,923,0.148629846616,directed,None,None,2.23391607413e-42,8.07951333304e-38,6.33871288627e-44
3050,3051,0.000935353834061,directed,None,None,1.9479592272e-41,6.78241576125e-38,1.15409186429e-44
4996,473,0.00305232438522,directed,None,None,3.26115783812e-40,1.98116260129e-36,3.37848128228e-49
473,3050,0.00559603097858,directed,None,None,-1.55172084798e-39,3.42466549592e-36,1.15392909166e-44
3051,148,0.0021354133254,directed,None,None,4.3252596087e-42,1.63268782667e-38,1.15409029433e-44
1773,1775,0.156142301985,directed,None,None,1.64341481299e-38,1.14440944671e-34,1.67194234752e-43
473,1775,0.113801454165,directed,None,None,-2.2689236189e-38,6.96443452434e-35,4.21267318034e-43
3052,148,0.000932207251344,directed,None,None,7.75339535075e-44,4.75979903619e-39,8.03236941593e-53
723,135,0.00300018798523,directed,None,None,3.74162126153e-41,1.17003902071e-37,6.88491152054e-44
3053,1774,0.08473818971,directed,None,None,1.14368851906e-38,5.05304568679e-35,5.88479881244e-43
1774,135,0.00229070537151,directed,None,None,-3.99029021319e-40,1.0173321994e-36,5.88467619531e-43
3054,3053,0.124337659507,directed,None,None,1.16467590629e-38,2.32021209509e-35,5.88480098676e-43
1775,3054,0.02585380588,directed,None,None,-3.45359675492e-39,2.08719806211e-35,5.88464455073e-43
431,2632,0.0134863367037,directed,None,None,-5.30923524258e-42,7.37231863959e-38,1.5395565615e-44
4998,1776,7.11713829356e-06,directed,None,None,7.3112966329e-41,2.48629352438e-37,7.574373589e-50
474,724,0.00328547452815,directed,None,None,2.13072924591e-38,4.88275434718e-35,2.2074092288e-47
4999,173,0.000154598877927,directed,None,None,2.07672292283e-38,4.04398013928e-35,2.15147379687e-47
1778,1666,0.000336709012195,directed,None,None,1.58293455232e-40,3.77386558983e-37,1.63990159057e-49
474,5001,6.29666278919e-05,directed,None,None,5.41535032041e-40,9.35787428672e-37,5.6102357369e-49
63,1689,0.0727753622977,directed,None,None,4.71582434392e-43,1.0325849911e-42,3.36273104231e-43
5002,301,0.0189864456801,directed,None,None,6.8055062621e-48,9.40536716727e-47,3.29969080052e-60
231,301,0.0852017404681,directed,None,None,4.48811238127e-44,3.70263941995e-43,3.32219570006e-43
