Id,Label,Energy,Community,pi,mr,qf,qb,t,s,evec
227,227,None,3,7.63538933066e-05,-1.08676802967,0.132082057025,0.867917942975,0.692025071621,0.14296121059,0.00100200400802
228,228,None,2,0.000367074503425,-1.71238513384,0.316929159844,0.683070840156,0.797826261428,0.0953863035755,0.00100200400802
229,229,None,4,8.03080733044e-07,-3.30975538432,0.619059952873,0.380940047127,0.777518347667,0.0961647076521,0.00100200400802
230,230,None,0,0.00188235262903,-0.051696406365,0.991692825463,0.008307174537,0.6732785287,0.136978627725,0.00100200400802
231,231,None,2,0.0014471802204,-1.53440757915,0.376249051236,0.623750948764,0.710785388545,0.160969758985,0.00100200400802
232,232,None,0,0.00253546517867,-0.429478825946,0.077922641634,0.922077358366,0.745946786808,0.0937518055112,0.00100200400802
233,233,None,2,1.83154418623e-06,-2.94792718703,0.336148927392,0.663851072608,0.777594534826,0.0910639072763,0.00100200400802
234,234,None,2,1.07889401439e-06,-2.94084232705,0.310373362885,0.689626637115,0.769592799956,0.145591124493,0.00100200400802
235,235,None,3,0.000107725732447,-1.0360736779,0.130414529536,0.869585470464,0.68418373192,0.133264835143,0.00100200400802
236,236,None,0,0.000112141422988,-0.0647270735415,0.99283243715,0.00716756285,0.809222113307,0.11820546711,0.00100200400802
237,237,None,3,0.000326419406432,-0.54438021522,0.073169673389,0.926830326611,0.760104960721,0.124959303724,0.00100200400802
238,238,None,4,0.000193935240895,-1.72173343001,0.720409232312,0.279590767688,0.752433977229,0.091451480028,0.00100200400802
239,239,None,2,1.44884623075e-06,-2.9755526237,0.330639972023,0.669360027977,0.751135868421,0.142176638265,0.00100200400802
240,240,None,2,1.44705005363e-05,-2.52261119558,0.34630285478,0.65369714522,0.762945525529,0.13140880985,0.00100200400802
241,241,None,4,0.000439787293169,-1.93210238924,0.494882059246,0.505117940754,0.837227410643,0.0715481370237,0.00100200400802
242,242,None,0,0.000569285691205,-0.0542248208865,0.992688627796,0.007311372204,0.704819012452,0.12806108319,0.00100200400802
243,243,None,2,0.000428726082401,-1.76290728325,0.349448563,0.650551437,0.717060716327,0.138125649836,0.00100200400802
244,244,None,2,0.000529678868882,-1.71344916053,0.348838833301,0.651161166699,0.639541153292,0.153647576161,0.00100200400802
245,245,None,1,1.858470845e-06,-1.03003507121,0.0853411687,0.9146588313,0.925178557174,0.0425473337271,0.00100200400802
246,246,None,4,0.0027321991992,-0.701932272315,0.86205221877,0.13794778123,0.918979026204,0.0210984897425,0.00100200400802
247,247,None,0,4.51867192223e-08,-0.136534560215,0.991860737655,0.008139262345,0.684307874879,0.16032781913,0.00100200400802
248,248,None,0,0.000374837983312,-0.728125617858,0.89711948006,0.10288051994,0.807251713844,0.0548665985457,0.00100200400802
249,249,None,1,5.38275649554e-07,-3.32003780373,0.358581568899,0.641418431101,0.877859079756,0.0952470627662,0.00100200400802
250,250,None,0,1.140127632e-05,-0.123511474612,0.989027935268,0.010972064732,0.885816192485,0.0485509141156,0.00100200400802
251,251,None,2,0.00116097742465,-1.51709012684,0.340224084836,0.659775915164,0.679466306257,0.119793605405,0.00100200400802
252,252,None,0,3.95497739206e-08,-0.140127749738,0.991710578714,0.008289421286,0.740240184598,0.17901830519,0.00100200400802
253,253,None,0,8.17527925799e-05,-2.26671200727,0.595723682134,0.404276317866,0.777529909918,0.126780470196,0.00100200400802
254,254,None,0,1.14713888372e-06,-0.158483224637,0.988276026437,0.011723973563,0.843634495295,0.0609036246753,0.00100200400802
255,255,None,3,5.95268569257e-07,-1.33070301567,0.103558059474,0.896441940526,0.828798980889,0.0870967474713,0.00100200400802
256,256,None,0,0.00051108078613,-0.052931933731,0.992966487847,0.007033512153,0.772076986201,0.117442787494,0.00100200400802
257,257,None,0,0.00469473332769,-0.0498636163639,0.990611217244,0.009388782756,0.73903646527,0.122203008171,0.00100200400802
258,258,None,4,9.22656667645e-09,-4.46479971969,0.593138885578,0.406861114422,0.807257339065,0.0849930919315,0.00100200400802
259,259,None,0,0.000127644702786,-1.97869861715,0.671222898498,0.328777101502,0.821100095639,0.082049540847,0.00100200400802
260,260,None,4,0.00241788699099,-0.822821338143,0.836792218251,0.163207781749,0.697978203504,0.146477399166,0.00100200400802
261,261,None,4,0.00200710761902,-0.862707984324,0.83331867843,0.16668132157,0.626903582502,0.159184394575,0.00100200400802
262,262,None,3,1.93242597245e-09,-3.45680921505,0.221225774271,0.778774225729,0.783349520271,0.11971218005,0.00100200400802
263,263,None,4,1.17445160623e-06,-3.17871550546,0.631176912739,0.368823087261,0.744900536054,0.131100691185,0.00100200400802
264,264,None,2,0.000504672361016,-1.66125841386,0.323445373679,0.676554626321,0.720280926212,0.0889988041853,0.00100200400802
265,265,None,0,2.33179578469e-05,-2.25244355782,0.697042877178,0.302957122822,0.761479417919,0.0780822320655,0.00100200400802
266,266,None,3,0.0112998099436,-0.0376188677978,0.008463131353,0.991536868647,0.668193831599,-0.273447607337,0.00100200400802
267,267,None,3,2.42341165108e-06,-0.888758992858,0.074247040615,0.925752959385,0.591760271309,0.229096339988,0.00100200400802
268,268,None,0,9.24242285835e-05,-2.28854409312,0.5602644403,0.4397355597,0.727195237595,0.120130213112,0.00100200400802
269,269,None,1,0.000157868776329,-0.723600022113,0.090930021796,0.909069978204,0.758388685084,0.101813782824,0.00100200400802
270,270,None,4,9.50812761054e-05,-0.465346413917,0.946934930441,0.053065069559,0.837485289234,0.059460227578,0.00100200400802
271,271,None,3,3.22556224698e-09,-3.36854410868,0.221225941097,0.778774058903,0.813793283422,0.0857779510497,0.00100200400802
272,272,None,0,0.000258009722028,-0.942658388155,0.86866166397,0.13133833603,0.850343085599,0.0611988999507,0.00100200400802
273,273,None,4,1.74337752086e-05,-1.03506600027,0.894378860815,0.105621139185,0.743263149198,0.150502261024,0.00100200400802
274,274,None,4,2.10482088783e-06,-1.22192398597,0.895624083281,0.104375916719,0.898449224413,0.0419399210352,0.00100200400802
275,275,None,3,0.000633391353264,-0.521312855679,0.076665640185,0.923334359815,0.901095974428,0.0430683603957,0.00100200400802
276,276,None,1,0.00474504110874,-0.416540520141,0.085088572698,0.914911427302,0.780496286967,0.0862828151274,0.00100200400802
277,277,None,0,1.5280512864e-05,-1.7177890331,0.808366292819,0.191633707181,0.942329199492,0.00730080206854,0.00100200400802
278,278,None,4,0.00125038492882,-1.07611139135,0.798344104165,0.201655895835,0.790625824655,0.0705315457927,0.00100200400802
279,279,None,4,4.21432062614e-08,-4.13972040809,0.578941024148,0.421058975852,0.797096780728,0.081443314535,0.00100200400802
280,280,None,2,1.64248912307e-05,-2.54234161362,0.638667417438,0.361332582562,0.834914079846,0.0668097503679,0.00100200400802
281,281,None,4,4.99310241871e-05,-2.07539209325,0.701165270907,0.298834729093,0.6915703662,0.13527682179,0.00100200400802
282,282,None,0,0.000130997248681,-0.0656422331988,0.992603027625,0.007396972375,0.63481423009,0.189057782381,0.00100200400802
283,283,None,4,0.000230763306208,-1.67662246438,0.723125946739,0.276874053261,0.79214349132,0.0687663732766,0.00100200400802
284,284,None,0,5.36197830113e-08,-0.175303623679,0.98941669674,0.01058330326,0.813692808201,0.102958352074,0.00100200400802
285,285,None,0,0.0013795800616,-0.190855241163,0.970128667201,0.029871332799,0.829631605435,0.06940128943,0.00100200400802
286,286,None,1,0.000287660524433,-0.642219806186,0.086193201106,0.913806798894,0.820273734851,0.0652384267915,0.00100200400802
287,287,None,0,0.000147295361683,-1.9999794309,0.652721579435,0.347278420565,0.776494730533,0.0697426845753,0.00100200400802
288,288,None,3,9.66411522065e-06,-1.6982487342,0.179175381519,0.820824618481,0.702303019912,0.133710449301,0.00100200400802
289,289,None,2,3.76788382732e-05,-2.32307616853,0.351866188008,0.648133811992,0.65132483266,0.161309462652,0.00100200400802
290,290,None,2,0.000110492196839,-2.08092268507,0.353056566381,0.646943433619,0.773599129039,0.0537598416931,0.00100200400802
291,291,None,2,0.00140194454098,-1.51634865818,0.361445207425,0.638554792575,0.871176820604,0.0483849736469,0.00100200400802
292,292,None,2,0.000197189029056,-1.5496957932,0.238556396967,0.761443603033,0.794364309609,0.0937586221884,0.00100200400802
293,293,None,3,4.99837980311e-06,-1.80686447855,0.1806663694,0.8193336306,0.839435011432,0.0233185594507,0.00100200400802
294,294,None,3,0.0004983863826,-1.57151432536,0.291831223711,0.708168776289,0.761379359771,0.100823769392,0.00100200400802
295,295,None,2,1.42474316927e-05,-2.73542479927,0.430237304341,0.569762695659,0.756446444268,0.105384432359,0.00100200400802
296,296,None,0,0.00523178292092,-0.0303304986098,0.994192336072,0.005807663928,0.747881877183,0.0626309716047,0.00100200400802
297,297,None,0,0.000160360265299,-1.6401176309,0.749604588736,0.250395411264,0.696572391157,0.127171718812,0.00100200400802
298,298,None,4,3.33870283729e-07,-3.36188448107,0.656714702874,0.343285297126,0.759595208328,0.188802284868,0.00100200400802
299,299,None,2,4.31934919268e-05,-2.43154004553,0.589729598698,0.410270401302,0.830027911431,0.0672707128958,0.00100200400802
300,300,None,0,0.000129117382006,-2.13137422834,0.390524083729,0.609475916271,0.898427142314,0.0409370336866,0.00100200400802
301,301,None,3,2.16618504998e-05,-0.738662945022,0.074297146138,0.925702853862,0.771598017157,0.0883010337634,0.00100200400802
302,302,None,1,0.000510313015596,-0.632751879725,0.091920530444,0.908079469556,0.693063668034,0.119502234317,0.00100200400802
303,303,None,4,2.17578697232e-08,-4.2653491391,0.590803390499,0.409196609501,0.715440239546,0.158036160784,0.00100200400802
304,304,None,0,0.000652515637436,-1.23626893943,0.785392220542,0.214607779458,0.852951481765,0.0289186389177,0.00100200400802
305,305,None,3,2.63142098253e-05,-1.55119930019,0.179215377154,0.820784622846,0.764938541652,0.0787438255703,0.00100200400802
306,306,None,2,0.00157868676314,-1.48583111786,0.35971430032,0.64028569968,0.786856787829,0.0704604718798,0.00100200400802
307,307,None,2,1.12658304823e-05,-2.43862376352,0.310347594766,0.689652405234,0.581057096337,0.207978500763,0.00100200400802
308,308,None,2,2.51777996033e-05,-2.27511785714,0.312504953687,0.687495046313,0.627405927622,0.139067415921,0.00100200400802
309,309,None,3,0.0075650269253,-0.163305748681,0.034634964438,0.965365035562,0.752186500961,0.0196222521275,0.00100200400802
310,310,None,4,0.000613966173161,-1.02368639579,0.834037647358,0.165962352642,0.766083730475,0.122941771518,0.00100200400802
311,311,None,2,0.00036120045358,-1.89527624346,0.395688283996,0.604311716004,0.777748894226,0.0966888875776,0.00100200400802
312,312,None,1,0.00254942281759,-0.392616034869,0.070749531553,0.929250468447,0.731394920017,0.0946189492277,0.00100200400802
313,313,None,4,0.000645172379908,-1.32541638278,0.763766710356,0.236233289644,0.652719977666,0.126395962896,0.00100200400802
314,314,None,0,0.000285241190357,-1.05983002521,0.846631629403,0.153368370597,0.887503839826,0.0327993985666,0.00100200400802
315,315,None,1,8.09789122677e-06,-0.931555224432,0.08703238245,0.91296761755,0.842005855421,0.0561850871412,0.00100200400802
316,316,None,1,0.00393743363604,-0.378535719786,0.073809873419,0.926190126581,0.816047478633,0.0444211558197,0.00100200400802
317,317,None,2,0.000977261256592,-1.61725254172,0.370943041232,0.629056958768,0.59866560398,0.137246050255,0.00100200400802
318,318,None,1,0.000374951971649,-0.803042978737,0.115027864634,0.884972135366,0.636220964263,0.185653969147,0.00100200400802
319,319,None,2,9.43143201198e-06,-2.49255247558,0.314003053117,0.685996946883,0.679414687542,0.115431990293,0.00100200400802
320,320,None,0,0.000207853130297,-1.89511934441,0.662739429403,0.337260570597,0.613863656947,0.177894370297,0.00100200400802
321,321,None,3,1.8822914221e-05,-1.01464215078,0.104088162766,0.895911837234,0.845604148034,0.0590878063981,0.00100200400802
322,322,None,2,0.000250477447896,-1.87910297524,0.34707028589,0.65292971411,0.869338780941,0.0541577325669,0.00100200400802
323,323,None,2,4.92284608423e-05,-2.47950375473,0.505079284665,0.494920715335,0.86899748262,0.0718000972787,0.00100200400802
324,324,None,3,0.00046645400927,-0.764941579894,0.112349463618,0.887650536382,0.692405750157,0.0852988509774,0.00100200400802
325,325,None,2,0.000745076674112,-1.68272662416,0.372118684516,0.627881315484,0.551401639549,0.215213784213,0.00100200400802
326,326,None,4,0.000117793697312,-1.78201517478,0.730255759024,0.269744240976,0.831750330764,0.0598096537039,0.00100200400802
327,327,None,0,1.17429290727e-06,-3.41080703037,0.485416571997,0.514583428003,0.81817861532,0.088000954886,0.00100200400802
328,328,None,0,0.000654812292247,-0.0660757150398,0.990904274256,0.009095725744,0.591571883591,0.185338093809,0.00100200400802
329,329,None,1,0.00177635997353,-0.413636994732,0.070247272504,0.929752727496,0.759270697972,0.116858076635,0.00100200400802
330,330,None,2,5.61609642157e-05,-2.22877736802,0.35074061139,0.64925938861,0.642761650327,0.135950698504,0.00100200400802
331,331,None,3,0.0161084941084,-0.0153744207913,0.003738027912,0.996261972088,0.601155996481,-0.96252856442,0.00100200400802
332,332,None,2,7.32472573907e-06,-2.90664825612,0.435353575495,0.564646424505,0.819295728762,0.090700523957,0.00100200400802
333,333,None,3,0.00692759185942,-0.16537547149,0.034446278325,0.965553721675,0.749255855374,0.0897306936646,0.00100200400802
334,334,None,2,8.37909468799e-05,-2.1867405441,0.369422581566,0.630577418434,0.776859566723,0.0931051079614,0.00100200400802
335,335,None,0,0.000116389603283,-1.16220354144,0.848856955744,0.151143044256,0.84922040483,0.0702634328404,0.00100200400802
336,336,None,3,2.66056313967e-06,-1.90160909355,0.180837536862,0.819162463138,0.599176418276,0.127091424638,0.00100200400802
337,337,None,0,5.1412164127e-09,-0.160220343318,0.991533657751,0.008466342249,0.905702495776,0.0585794970041,0.00100200400802
338,338,None,0,0.000395443295068,-0.0548684742708,0.992947718951,0.007052281049,0.752305677457,0.133219315767,0.00100200400802
339,339,None,3,2.1453257303e-05,-0.961161732583,0.099267467473,0.900732532527,0.911736657847,0.0206906656188,0.00100200400802
340,340,None,3,6.08618560878e-07,-2.12934991291,0.181849040578,0.818150959422,0.556995349876,0.272209057295,0.00100200400802
341,341,None,0,4.94587061747e-06,-0.144229464244,0.98805155693,0.01194844307,0.83880340418,0.0986803300432,0.00100200400802
342,342,None,4,4.3830514293e-08,-4.06543262144,0.600256980547,0.399743019453,0.715825157325,0.136666050687,0.00100200400802
343,343,None,0,0.000184851226514,-1.80688070628,0.699496436027,0.300503563973,0.675428116921,0.17794860285,0.00100200400802
344,344,None,1,1.98824834656e-06,-1.04169382982,0.08689887617,0.91310112383,0.793045141831,0.0746053484237,0.00100200400802
345,345,None,2,1.92958450802e-06,-3.05974751692,0.367845972144,0.632154027856,0.852521607835,0.0580517819326,0.00100200400802
346,346,None,2,0.000580334913873,-1.71706644248,0.360070703628,0.639929296372,0.748704688321,0.143126971853,0.00100200400802
347,347,None,0,0.00192261825864,-0.0446598341285,0.99280733931,0.00719266069,0.594209867135,0.14198733827,0.00100200400802
348,348,None,4,3.66741295947e-05,-0.828522608986,0.910949113201,0.089050886799,0.760855113559,0.118684104861,0.00100200400802
349,349,None,1,0.000810041194944,-0.610745258193,0.094781296187,0.905218703813,0.634379415814,0.155974307642,0.00100200400802
350,350,None,3,4.18358665582e-05,-1.40710099003,0.167688445838,0.832311554162,0.688968821225,0.161962840124,0.00100200400802
351,351,None,1,2.34227403311e-06,-2.00183514276,0.190824167219,0.809175832781,0.901520419308,0.0419455965978,0.00100200400802
352,352,None,2,0.00101714404506,-1.60549980398,0.369590093878,0.630409906122,0.654302002248,0.120166166123,0.00100200400802
353,353,None,3,1.49982020781e-06,-1.98912449792,0.181142042603,0.818857957397,0.676181934363,0.149254730062,0.00100200400802
354,354,None,2,3.45692347085e-06,-2.7078035384,0.686198719169,0.313801280831,0.771169252585,0.0654855439244,0.00100200400802
355,355,None,1,2.89836615155e-08,-1.37119038975,0.086480225985,0.913519774015,0.830665263023,0.0935346951005,0.00100200400802
356,356,None,2,3.9904691088e-05,-2.23663809651,0.329163613279,0.670836386721,0.850845856169,0.0854207883637,0.00100200400802
357,357,None,4,9.80555768514e-05,-1.09993008712,0.861705222909,0.138294777091,0.875925420231,0.0374104027107,0.00100200400802
358,358,None,3,0.000307727140453,-0.542126754782,0.072264855677,0.927735144323,0.794926058194,0.0880972434584,0.00100200400802
359,359,None,3,0.00011506462052,-0.784706020164,0.095669060675,0.904330939325,0.758849662728,0.133595698902,0.00100200400802
360,360,None,3,1.81289239064e-07,-2.3128416577,0.182183780449,0.817816219551,0.809748227866,0.117400960045,0.00100200400802
361,361,None,0,0.000143493707693,-0.0650767026306,0.992591160702,0.007408839298,0.773789779977,0.124803841344,0.00100200400802
362,362,None,0,0.00318715007047,-0.0815933159009,0.985599085451,0.014400914549,0.781468228367,0.0951842408781,0.00100200400802
363,363,None,4,1.16145039404e-06,-3.18215987482,0.630938785693,0.369061214307,0.751422158585,0.0819171651044,0.00100200400802
364,364,None,2,2.31646237927e-06,-2.83194905045,0.321826135005,0.678173864995,0.688590378839,0.133780956044,0.00100200400802
365,365,None,0,0.00123595841944,-0.0605407764373,0.990875281451,0.009124718549,0.605175038217,0.194650696611,0.00100200400802
366,366,None,2,2.92003393989e-06,-2.7314730416,0.311149442763,0.688850557237,0.534002823599,0.19116915705,0.00100200400802
367,367,None,3,0.00359994174427,-0.191051572954,0.035192116958,0.964807883042,0.64963035544,0.197098722344,0.00100200400802
368,368,None,0,0.000209361297504,-1.88032076609,0.66745221747,0.33254778253,0.668961925871,0.181750991379,0.00100200400802
369,369,None,3,0.00536395430722,-0.148138092446,0.029187114733,0.970812885267,0.725134754078,0.106144129733,0.00100200400802
370,370,None,2,0.000153376535615,-2.15738608922,0.433990941662,0.566009058338,0.689488282146,0.146271209046,0.00100200400802
371,371,None,0,9.49838356385e-05,-0.0691375353394,0.992478626556,0.007521373444,0.724477007546,0.170160244224,0.00100200400802
372,372,None,1,1.77423531499e-07,-1.22951516396,0.086593813445,0.913406186555,0.827561982977,0.0883365905518,0.00100200400802
373,373,None,1,0.00328676615467,-0.447219159978,0.085529918103,0.914470081897,0.829417873528,0.0557934107074,0.00100200400802
374,374,None,1,1.65213924003e-05,-1.85329490797,0.214194587591,0.785805412409,0.861618576896,0.0501263848042,0.00100200400802
375,375,None,3,0.000377678975563,-0.526246874847,0.071946471123,0.928053528877,0.760872924218,0.0743069103696,0.00100200400802
376,376,None,0,0.00675666313884,-0.0511579736485,0.989655721804,0.010344278196,0.88070088015,0.0338452407215,0.00100200400802
377,377,None,1,1.54852980204e-08,-1.42296963421,0.086632067131,0.913367932869,0.815944838306,0.117189343968,0.00100200400802
378,378,None,0,0.00020908209967,-1.52950403778,0.23640877013,0.76359122987,0.711348312452,0.107690368848,0.00100200400802
379,379,None,4,0.000549965404093,-1.33689006861,0.768108739051,0.231891260949,0.788916162655,0.128560534885,0.00100200400802
380,380,None,0,0.000154758449297,-1.76628459106,0.720642065922,0.279357934078,0.759104716121,0.113574109655,0.00100200400802
381,381,None,0,0.00251044890082,-0.125973581,0.978497488051,0.021502511949,0.850192685702,0.0468539065218,0.00100200400802
382,382,None,4,0.000323166020138,-1.55907333634,0.736688264183,0.263311735817,0.699256081049,0.134559762513,0.00100200400802
383,383,None,2,0.000777096729848,-1.62448129791,0.347962447818,0.652037552182,0.599656417153,0.179597483025,0.00100200400802
384,384,None,4,0.000509580828418,-1.40282257517,0.754907777593,0.245092222407,0.681040929717,0.169887563414,0.00100200400802
385,385,None,4,7.33415682335e-08,-4.03499400992,0.566220792503,0.433779207497,0.89835483799,0.032643730288,0.00100200400802
386,386,None,2,0.000493327346314,-1.6154377,0.305468129186,0.694531870814,0.733839751949,0.119021616631,0.00100200400802
387,387,None,2,0.000590261013042,-1.64057417317,0.328702545814,0.671297454186,0.685878906714,0.135627680882,0.00100200400802
388,388,None,1,2.05764362286e-06,-1.03784909846,0.08679512716,0.91320487284,0.875802610053,0.0464046285487,0.00100200400802
389,389,None,3,0.000171700322275,-0.905194172328,0.118435086476,0.881564913524,0.588160819849,0.201403391326,0.00100200400802
390,390,None,3,7.02852144326e-05,-1.16883507211,0.142544238183,0.857455761817,0.699915380843,0.143831461301,0.00100200400802
391,391,None,2,3.1144040167e-06,-2.72104082108,0.311856565601,0.688143434399,0.572711590377,0.232555566578,0.00100200400802
392,392,None,1,0.000259070958759,-0.657614636362,0.087240632883,0.912759367117,0.68625885855,0.158171586882,0.00100200400802
393,393,None,0,0.00222754653503,-0.0499760834662,0.991748304791,0.008251695209,0.875457102766,0.0487424485889,0.00100200400802
394,394,None,3,1.35688800479e-07,-2.72259933432,0.221030144937,0.778969855063,0.856544499016,0.0775704304724,0.00100200400802
395,395,None,4,3.1253697232e-08,-4.24634321926,0.565410913101,0.434589086899,0.846216258149,0.0976029197789,0.00100200400802
396,396,None,4,0.000515528821885,-1.89021104413,0.48231273819,0.51768726181,0.780156974505,0.0755490246022,0.00100200400802
397,397,None,4,7.48732177373e-05,-1.99670218472,0.699535715398,0.300464284602,0.752684751538,0.0941297951074,0.00100200400802
398,398,None,1,0.00216514776126,-0.476751834547,0.084917818742,0.915082181258,0.581474111025,0.200184480576,0.00100200400802
399,399,None,4,0.00412576774572,-0.76466413517,0.832760693802,0.167239306198,0.793272216174,0.0311986290003,0.00100200400802
400,400,None,0,0.000209488650525,-1.82190670422,0.686869499266,0.313130500734,0.580755848534,0.187577550738,0.00100200400802
401,401,None,2,0.000218355019173,-1.96343974474,0.36933976796,0.63066023204,0.72228291243,0.0962015204599,0.00100200400802
402,402,None,2,0.000659118062117,-1.81039458886,0.446765386454,0.553234613546,0.927668298494,0.0395536653203,0.00100200400802
403,403,None,2,1.44218027772e-06,-2.98377931825,0.332229250646,0.667770749354,0.725588045668,0.122060300233,0.00100200400802
404,404,None,1,0.000137444041187,-1.12533428495,0.148647801495,0.851352198505,0.660666380709,0.159851803522,0.00100200400802
405,405,None,0,7.06361782098e-07,-3.537772408,0.485416571997,0.514583428003,0.947656573932,0.0166956215212,0.00100200400802
406,406,None,3,0.000291018191803,-0.914072125817,0.128872755805,0.871127244195,0.766143755362,0.0970212347769,0.00100200400802
407,407,None,3,2.87675648951e-07,-2.59868832047,0.221682298149,0.778317701851,0.898179569294,0.0468873232789,0.00100200400802
408,408,None,2,4.42772162758e-05,-1.9872685206,0.727529170366,0.272470829634,0.769856565329,0.0996305099493,0.00100200400802
409,409,None,2,0.00123301816999,-1.54423133433,0.360504900965,0.639495099035,0.743390140572,0.0749682511329,0.00100200400802
410,410,None,4,3.98474871037e-07,-3.62772968621,0.43825669415,0.56174330585,0.854923147787,0.0732128169919,0.00100200400802
411,411,None,1,2.77429468874e-07,-1.19922991832,0.087000367335,0.912999632665,0.776572407734,0.122167944663,0.00100200400802
412,412,None,1,5.28647693595e-05,-0.768680512393,0.085339024225,0.914660975775,0.856819385169,0.056888673858,0.00100200400802
413,413,None,4,1.10428406979e-07,-3.80333546355,0.612124805634,0.387875194366,0.784924725039,0.0867902734904,0.00100200400802
414,414,None,0,6.12651625973e-07,-0.154787077342,0.989060187781,0.010939812219,0.856406049325,0.0486664627677,0.00100200400802
415,415,None,2,1.2040406121e-06,-2.8996652718,0.306982104515,0.693017895485,0.68449242374,0.174393446064,0.00100200400802
416,416,None,3,3.21712526841e-05,-0.981613481748,0.106163591735,0.893836408265,0.803390845868,0.0890168510726,0.00100200400802
417,417,None,0,0.000216675896359,-1.7811562394,0.697205959342,0.302794040658,0.883811886773,0.0291930594084,0.00100200400802
418,418,None,0,3.01432224737e-05,-2.42047324528,0.632195756323,0.367804243677,0.854212649775,0.0310105538307,0.00100200400802
419,419,None,2,0.000302807902056,-1.93453298766,0.393981781503,0.606018218497,0.646239370423,0.177776928858,0.00100200400802
420,420,None,2,2.60149161226e-05,-2.23694011174,0.304794590553,0.695205409447,0.700082459908,0.138538776779,0.00100200400802
421,421,None,0,3.86208808941e-08,-0.13890727866,0.991794916244,0.008205083756,0.69675238856,0.202555748778,0.00100200400802
422,422,None,4,0.000722506918862,-1.29071842734,0.767481029203,0.232518970797,0.77552095902,0.0876840093348,0.00100200400802
423,423,None,3,0.00075114239386,-0.412421359002,0.061057171035,0.938942828965,0.742687847337,0.131954943633,0.00100200400802
424,424,None,3,3.43573327531e-06,-1.86190154321,0.180609693637,0.819390306363,0.680011099946,0.096264597124,0.00100200400802
425,425,None,1,1.22079016112e-05,-1.02208868184,0.10042895055,0.89957104945,0.925701403214,0.0330266211523,0.00100200400802
426,426,None,0,2.36917355985e-06,-1.97016725396,0.812887213983,0.187112786017,0.864542168575,0.0613910155134,0.00100200400802
427,427,None,3,0.00142575492728,-0.31538018679,0.050697438581,0.949302561419,0.711837686496,0.134695620145,0.00100200400802
428,428,None,0,0.00452102441716,-0.04167108751,0.992221216994,0.007778783006,0.768553764516,0.0498394795553,0.00100200400802
429,429,None,0,0.000631852543877,-0.0731465039213,0.989970267984,0.010029732016,0.60951460953,0.152811278235,0.00100200400802
430,430,None,0,0.00163760015886,-0.0544444923313,0.991439018665,0.008560981335,0.634711960809,0.163112277838,0.00100200400802
431,431,None,1,4.68510889328e-06,-1.65056339375,0.160158788288,0.839841211712,0.910511419597,0.0303144042408,0.00100200400802
432,432,None,3,0.0173153490913,-0.0123172877582,0.003045963296,0.996954036704,0.657677826071,-0.920165629066,0.00100200400802
433,433,None,4,4.42336149845e-07,-3.2663655072,0.663564497316,0.336435502684,0.721124382639,0.132589775137,0.00100200400802
434,434,None,4,1.91374385245e-06,-3.04488500003,0.636890796124,0.363109203876,0.747802544322,0.102356046152,0.00100200400802
435,435,None,4,7.90003006679e-05,-1.23733370597,0.844979111645,0.155020888355,0.804270518844,0.119151684825,0.00100200400802
436,436,None,1,0.000107904938977,-0.769881167003,0.092918936437,0.907081063563,0.807959184991,0.124419520071,0.00100200400802
437,437,None,0,0.00333548130238,-0.0826236819171,0.985296397727,0.014703602273,0.793762980803,0.104272922583,0.00100200400802
438,438,None,2,1.69215803273e-07,-3.44574442118,0.329685859035,0.670314140965,0.76809863555,0.155096419337,0.00100200400802
439,439,None,2,0.000199190998999,-1.97745655851,0.366066776444,0.633933223556,0.746810117731,0.113222033232,0.00100200400802
440,440,None,3,1.32952480752e-06,-2.00713942587,0.181158001655,0.818841998345,0.670459489142,0.152886068524,0.00100200400802
441,441,None,2,0.000424574921078,-1.84470367593,0.388573599777,0.611426400223,0.79855939101,0.0653863141453,0.00100200400802
442,442,None,2,1.9898274813e-06,-2.80250001806,0.691092241084,0.308907758916,0.649978376681,0.107937456528,0.00100200400802
443,443,None,3,0.000421616123235,-0.573795888032,0.080278849261,0.919721150739,0.838124583889,0.0632857724368,0.00100200400802
444,444,None,0,0.000216405220696,-1.79139506856,0.69418572361,0.30581427639,0.769114607764,0.0992302821524,0.00100200400802
445,445,None,2,0.00154087967981,-1.5195472018,0.376163585558,0.623836414442,0.740323117971,0.0921335483373,0.00100200400802
446,446,None,3,6.21943893262e-06,-0.819918923226,0.073849717727,0.926150282273,0.647108701284,0.167817269099,0.00100200400802
447,447,None,4,8.32614497203e-08,-3.97902647698,0.576857771067,0.423142228933,0.868569669209,0.0420514169198,0.00100200400802
448,448,None,3,9.27656329177e-07,-1.04906100731,0.082295635136,0.917704364864,0.815810094314,0.105638737905,0.00100200400802
449,449,None,3,0.00429791706144,-0.0806785174985,0.015030327713,0.984969672287,0.805130640961,0.0840374208108,0.00100200400802
450,450,None,3,0.000125009005662,-1.01884442514,0.130361145011,0.869638854989,0.820479770514,0.094223201804,0.00100200400802
451,451,None,3,2.79801852724e-05,-0.728268179792,0.075105463359,0.924894536641,0.771719302326,0.0767250937276,0.00100200400802
452,452,None,3,0.000220311220517,-0.834142171764,0.11149162696,0.88850837304,0.459446188976,0.304484235965,0.00100200400802
453,453,None,3,0.000178940137144,-0.798823442241,0.103238206866,0.896761793134,0.672543678927,0.164131828136,0.00100200400802
