Source,Target,Weight,Type,Energy,t,j,f,fe
728,89,0.183468020042,directed,None,0.0366936040083,-2.94864420056,5.05541457607e-06,4.14490455387e-07
774,89,0.168574571453,directed,None,0.0337149142906,0.390193245592,8.06668657476e-06,1.24293717276e-06
89,823,0.19039506167,directed,None,0.0380790123341,0.0600347452815,1.52637908497e-05,7.93594353604e-06
827,89,0.161789665636,directed,None,0.0323579331272,1.34094138234,9.14128714074e-06,1.97264907085e-06
832,89,0.179174097013,directed,None,0.0358348194025,-1.20421102045,6.61493141175e-06,1.05829440982e-06
327,90,0.175448302815,directed,None,0.0350896605631,-12.2111916981,5.41482021623e-08,5.2179973978e-09
90,483,0.226807396876,directed,None,0.0453614793753,-6.94700998226,2.07344964253e-07,1.60952103403e-09
530,90,0.194905211903,directed,None,0.0389810423806,-10.5070920687,7.47268421535e-08,1.3916584036e-08
601,90,0.106533479103,directed,None,0.0213066958206,5.24727310097,1.81857231514e-07,3.96306417542e-08
863,90,0.189269538998,directed,None,0.0378539077995,-11.2386299703,6.69730139651e-08,1.12530532971e-08
95,91,0.175694458596,directed,None,0.0351388917192,-1.83486557087,5.11096930552e-06,1.25296224798e-06
211,91,0.196257426685,directed,None,0.0392514853371,-0.811939520452,7.37872502405e-06,2.87594485314e-06
91,380,0.199623335127,directed,None,0.0399246670253,-0.956629735416,7.3710978507e-06,2.67723589202e-06
91,444,0.186949340157,directed,None,0.0373898680314,-3.17011041188,6.64968195851e-06,1.83752606349e-06
508,91,0.182685306648,directed,None,0.0365370613296,-2.19630259394,4.5299655411e-06,3.85854854401e-07
199,92,0.180631850125,directed,None,0.0361263700249,-5.13885252226,4.57899497487e-06,1.0461321666e-06
92,248,0.171006665755,directed,None,0.034201333151,-1.35884290678,8.72706822276e-06,4.445752156e-06
741,92,0.159138006875,directed,None,0.0318276013751,-3.40223248444,4.7548471213e-06,6.0335557302e-07
953,92,0.194382435731,directed,None,0.0388764871462,-2.04873099024,6.73903382248e-06,2.56751158566e-07
93,286,0.196548049603,directed,None,0.0393096099206,-6.73236766245,1.58748694269e-06,5.01399970553e-11
477,93,0.0559413537836,directed,None,0.0111882707567,8.44189043228,1.72524212978e-06,4.78286968776e-09
93,654,0.197094627428,directed,None,0.0394189254856,-5.27507243726,1.5944758819e-06,2.86740788373e-09
93,695,0.0320443684226,directed,None,0.00640887368453,13.1929907308,2.58828312417e-07,2.03318499685e-11
93,854,0.191225342591,directed,None,0.0382450685182,-5.40173096422,1.54468977053e-06,2.6050593931e-10
93,961,0.184949773482,directed,None,0.0369899546963,-9.23967388226,1.49418270149e-06,4.55545584842e-10
382,94,0.177589162553,directed,None,0.0355178325107,-0.972110740622,1.11872773944e-05,2.07700250011e-07
94,484,0.170380981325,directed,None,0.0340761962651,-1.19907540419,1.26215557865e-05,8.60510706013e-07
94,486,0.194074032856,directed,None,0.0388148065712,-0.817187025304,1.4204474676e-05,3.16984199978e-07
94,522,0.188733184142,directed,None,0.0377466368285,-0.209653641804,1.37684541293e-05,1.34523129276e-07
534,94,0.180145227959,directed,None,0.0360290455917,0.448963844654,1.47987408568e-05,9.45476556955e-07
94,559,0.177652169884,directed,None,0.0355304339767,-1.42629670224,1.31481276591e-05,8.50769882955e-07
883,94,0.173058244707,directed,None,0.0346116489414,-2.80547581074,8.3082649276e-06,4.63110361017e-07
897,94,0.215374465352,directed,None,0.0430748930705,-3.09630776962,1.0970507961e-05,1.82470990895e-06
211,95,0.162407117377,directed,None,0.0324814234755,1.06088359335,5.43778222531e-06,1.0417437537e-06
95,253,0.149555678208,directed,None,0.0299111356417,1.86762777255,4.16949218007e-06,6.60898465315e-07
95,508,0.168031850926,directed,None,0.0336063701852,0.362232152793,4.72170495629e-06,8.25676298409e-07
746,95,0.190340395262,directed,None,0.0380680790524,-0.403745909877,5.67454455551e-06,1.80972083816e-06
95,797,0.131764564257,directed,None,0.0263529128514,1.56886801857,3.46351090367e-06,1.11927580229e-07
96,111,0.078252891437,directed,None,0.0156505782874,3.87116115867,1.99121147854e-05,5.88172247807e-07
96,136,0.187899757878,directed,None,0.0375799515755,-0.595239508195,4.69998683984e-05,1.16612940461e-07
96,152,0.217314976783,directed,None,0.0434629953566,-1.00578333959,5.43059821009e-05,5.26247805843e-08
317,96,0.195935126627,directed,None,0.0391870253255,-0.463952693572,4.48891802593e-05,3.31382101469e-07
325,96,0.169909633141,directed,None,0.0339819266281,-1.82638487224,2.96227415275e-05,7.02598606498e-08
516,96,0.128146242511,directed,None,0.0256292485023,1.46622737017,4.34876471473e-05,3.99619075165e-08
595,96,0.202387113417,directed,None,0.0404774226833,-0.348754573023,4.74070965058e-05,3.06780178282e-07
651,96,0.173552985062,directed,None,0.0347105970124,0.0996595893941,4.4236927428e-05,9.73862587944e-08
96,711,0.196362545375,directed,None,0.0392725090749,-0.510123876623,4.9368026616e-05,5.22515502515e-07
721,96,0.175976627058,directed,None,0.0351953254117,-1.58794739174,3.2286996428e-05,2.36440980157e-07
860,96,0.219113760718,directed,None,0.0438227521436,-1.49815388709,4.13591779591e-05,1.60109245096e-07
976,96,0.2033328779,directed,None,0.0406665755799,-3.18564691097,2.76908898416e-05,3.76049390805e-08
139,97,0.0862705259597,directed,None,0.0172541051919,5.41661506166,2.90422926569e-06,8.0276021036e-07
97,151,0.182918749747,directed,None,0.0365837499494,-5.17519634321,2.67392922396e-06,1.56133437808e-07
97,359,0.15641985231,directed,None,0.031283970462,2.41296233115,2.17677230536e-06,1.2172127596e-08
375,97,0.0832395676119,directed,None,0.0166479135224,5.33776017963,2.77711741637e-06,7.30569553837e-07
97,452,0.171044510944,directed,None,0.0342089021888,-2.09688539949,2.77396525237e-06,4.4839697118e-07
97,453,0.185532092895,directed,None,0.037106418579,-0.743774860698,2.78617966623e-06,2.40202119151e-07
97,512,0.185958491106,directed,None,0.0371916982212,-3.66260932216,2.96080630816e-06,4.26674291411e-07
97,718,0.113594294438,directed,None,0.0227188588876,4.23567559952,1.89893075939e-06,3.60434242561e-07
762,97,0.164872726309,directed,None,0.0329745452618,0.847534515443,2.6263867128e-06,4.91178923728e-07
98,413,0.163010403391,directed,None,0.0326020806781,-17.7830707069,1.22593071033e-09,6.11264354184e-12
501,98,0.189071421283,directed,None,0.0378142842566,-1.72210320024,1.2716440003e-09,1.24008032473e-12
98,533,0.179637764109,directed,None,0.0359275528218,-14.5361174241,1.34858045338e-09,5.74046196555e-13
802,98,0.17843411486,directed,None,0.035686822972,-1.2169928582,1.24292905327e-09,7.27812912863e-12
98,811,0.194005201236,directed,None,0.0388010402472,-3.67897603546,1.45691135702e-09,1.8315197209e-12
99,117,0.199453120939,directed,None,0.0398906241878,-1.23511524396,5.90124391058e-06,1.58860963283e-06
99,142,0.183903963787,directed,None,0.0367807927575,-2.48291908779,5.84965706964e-06,1.97741403125e-06
510,99,0.121706573164,directed,None,0.0243413146327,2.53095077689,4.34489267695e-06,1.12132847046e-06
674,99,0.163785714686,directed,None,0.0327571429372,1.0086372694,4.66107122908e-06,1.31944941182e-06
844,99,0.193894138844,directed,None,0.0387788277687,-5.47422789827,2.1975652708e-06,4.37380038704e-07
848,99,0.17780648216,directed,None,0.0355612964321,-6.47579799497,1.69870104306e-06,1.67864667759e-07
917,99,0.180439116316,directed,None,0.0360878232632,-3.14990659295,2.82906863648e-06,6.49337203366e-07
99,923,0.200782615332,directed,None,0.0401565230664,-0.938308375792,4.76942803386e-06,1.29336127961e-07
100,140,0.19716288992,directed,None,0.039432577984,-9.84944968423,1.09094811958e-07,6.89201895872e-10
202,100,0.0332686229465,directed,None,0.00665372458931,13.8139745613,9.62324939933e-08,1.48430813092e-09
100,267,0.0538427306346,directed,None,0.0107685461269,11.9999950428,2.97573606344e-08,1.50339323501e-10
100,301,0.169376633194,directed,None,0.0338753266389,-8.88735536472,9.36728667235e-08,5.41145664316e-10
446,100,0.200737851226,directed,None,0.0401475702452,-2.59680999443,8.54484789933e-08,6.23419839763e-11
100,487,0.172822204707,directed,None,0.0345644409414,-3.43215639546,9.55503900157e-08,5.21885013269e-10
100,543,0.0916530240337,directed,None,0.0183306048067,6.60352256452,5.05042141918e-08,9.41264057599e-11
734,100,0.0383034654802,directed,None,0.00766069309603,13.8413627726,1.08135460227e-07,1.75341035236e-09
100,803,0.181589102424,directed,None,0.0363178204847,-8.81198548884,1.00494921597e-07,6.53602969753e-10
885,100,0.183502423521,directed,None,0.0367004847041,-4.79477704066,6.26010990406e-08,7.16105323561e-13
100,892,0.138379956877,directed,None,0.0276759913754,3.07890888073,7.64851654871e-08,3.9336025707e-10
101,199,0.195478257496,directed,None,0.0390956514993,-0.842762119586,4.40624347753e-06,2.95713899768e-07
222,101,0.169945800188,directed,None,0.0339891600377,1.13981551404,4.72484245975e-06,4.19176143084e-07
297,101,0.123538419768,directed,None,0.0247076839536,2.02313751852,3.74439546946e-06,1.03773097493e-07
893,101,0.156573176585,directed,None,0.0313146353171,1.44523272151,4.5548820632e-06,4.09519085845e-07
102,339,0.214303900693,directed,None,0.0428607801386,-18.3179691384,5.64067851344e-08,1.63455157283e-09
102,655,0.179240694355,directed,None,0.035848138871,-8.66283776739,4.63103136611e-08,4.06771316698e-10
662,102,0.177898412646,directed,None,0.0355796825293,-3.50919910835,3.33674951241e-08,2.19042796127e-09
821,102,0.0289328571411,directed,None,0.00578657142821,17.0740090252,4.74987601729e-08,1.79739692542e-10
102,962,0.14194922577,directed,None,0.028389845154,3.19680555197,3.73760005353e-08,1.09778396315e-09
197,103,0.104896004777,directed,None,0.0209792009553,3.22261591115,1.40576236366e-06,6.37990760574e-08
242,103,0.192737838379,directed,None,0.0385475676759,-2.7068461322,7.96722058813e-07,4.9581630729e-08
347,103,0.0916493084459,directed,None,0.0183298616892,3.23622987486,1.25870084601e-06,5.87065770551e-08
361,103,0.17870770233,directed,None,0.0357415404661,-9.88939694559,1.88684836336e-07,1.40871557814e-08
513,103,0.205845283176,directed,None,0.0411690566352,-4.5431632968,5.80602096544e-07,9.61317410798e-09
103,539,0.167696972878,directed,None,0.0335393945755,-4.03420177537,1.08281387729e-06,8.56207930213e-08
551,103,0.181716136514,directed,None,0.0363432273027,-7.4373486429,3.20658962863e-07,3.59887656699e-08
103,620,0.188592961595,directed,None,0.0377185923189,-4.42935298839,1.217908965e-06,1.21126885679e-07
103,982,0.18746859172,directed,None,0.0374937183439,-0.543158841381,1.20999369855e-06,2.5028701115e-08
119,104,0.105824307173,directed,None,0.0211648614345,4.35469440212,8.74014921455e-07,4.50468393711e-09
126,104,0.0803689745028,directed,None,0.0160737949006,7.22906589816,9.56767538799e-07,7.77251243236e-09
104,745,0.0386647845552,directed,None,0.00773295691103,13.8543779245,1.94825267317e-07,5.66375030075e-09
105,371,0.200621579029,directed,None,0.0401243158059,-12.57095253,2.78488657575e-08,3.15548332531e-10
555,105,0.0211383234839,directed,None,0.00422766469679,15.0612510807,2.53786707003e-08,5.15070600596e-10
105,615,0.0430736739054,directed,None,0.00861473478107,12.6521296523,5.97897189173e-09,4.0109457151e-11
105,670,0.0481586049725,directed,None,0.00963172099451,12.8772680619,6.68465093931e-09,2.50959775472e-11
105,763,0.037526238236,directed,None,0.00750524764721,15.1596843864,5.20927751082e-09,7.88834187533e-11
109,106,0.16527844397,directed,None,0.0330556887941,-1.88230420212,2.73643143754e-05,5.45450395102e-07
106,177,0.162106996724,directed,None,0.0324213993448,-0.259482494757,3.8998646473e-05,4.38679893518e-07
106,221,0.195119330084,directed,None,0.0390238660169,0.0289965105762,4.73919076207e-05,1.21233592198e-06
251,106,0.178829397808,directed,None,0.0357658795616,0.449465187799,4.66300633203e-05,3.93393866718e-08
526,106,0.166894407255,directed,None,0.033378881451,0.210772276304,4.16614121037e-05,3.3018249474e-07
106,550,0.184004952296,directed,None,0.0368009904593,-0.0781145333228,4.5084731412e-05,1.73813547761e-06
639,106,0.176027168144,directed,None,0.0352054336287,-2.1152621825,2.80808204431e-05,8.73488926332e-07
653,106,0.197027054201,directed,None,0.0394054108403,0.0666835609861,4.77537078838e-05,2.9737932783e-07
106,700,0.175816181025,directed,None,0.0351632362051,0.125882672822,4.27284298909e-05,1.130305395e-06
781,106,0.197310150964,directed,None,0.0394620301928,-2.14707758686,3.15687982147e-05,9.80871368346e-07
891,106,0.182463565088,directed,None,0.0364927130177,-0.613574934796,3.8894360365e-05,6.53070447845e-07
106,937,0.170058943655,directed,None,0.0340117887309,0.370078148239,4.0680198013e-05,1.09257477626e-07
107,133,0.0658510322822,directed,None,0.0131702064564,4.2597305685,1.20973237782e-05,3.45505128315e-07
107,232,0.141944430269,directed,None,0.0283888860538,0.602059006999,3.04536864321e-05,5.42620396387e-06
107,312,0.152347180149,directed,None,0.0304694360297,0.589361763925,2.96767157836e-05,2.60606723251e-06
107,316,0.198078218621,directed,None,0.0396156437242,-1.1385088045,4.02539989395e-05,5.17329330901e-06
107,329,0.106794733963,directed,None,0.0213589467926,2.07024434888,2.06555685431e-05,1.66890077687e-06
519,107,0.0765868590946,directed,None,0.0153173718189,2.94115508481,3.46835468938e-05,1.4072079132e-05
640,107,0.177274460943,directed,None,0.0354548921885,0.115664371292,3.27012170411e-05,1.49157332743e-06
107,759,0.0872399175489,directed,None,0.0174479835098,2.95517006708,1.60436139887e-05,4.75900943172e-07
131,108,0.148598013857,directed,None,0.0297196027715,2.17913643465,4.74841802967e-06,1.15463529883e-07
141,108,0.162874984808,directed,None,0.0325749969616,2.11820330737,5.13296532227e-06,1.01759454508e-07
108,166,0.142214669331,directed,None,0.0284429338662,3.17065678036,3.8666908132e-06,9.5039355975e-07
108,323,0.104807270541,directed,None,0.0209614541083,5.04002309977,2.77550369965e-06,5.66085840272e-07
370,108,0.140108965122,directed,None,0.0280217930244,3.49297426963,5.45203465167e-06,3.06198943341e-07
454,108,0.126903316577,directed,None,0.0253806633155,2.00340164001,4.12434484192e-06,4.11865123028e-07
591,108,0.105476125778,directed,None,0.0210952251555,4.40755117661,4.7833054267e-06,3.02546436584e-07
599,108,0.137921399725,directed,None,0.0275842799451,2.29907235825,4.48760147431e-06,9.48438193229e-08
997,108,0.106428257308,directed,None,0.0212856514615,4.33018022748,4.71690879141e-06,1.83802093448e-07
109,177,0.186404445829,directed,None,0.0372808891659,-2.17448401329,3.10927294356e-05,9.62546482186e-07
109,251,0.182559136908,directed,None,0.0365118273817,-2.33026722279,3.02085671032e-05,5.77146120392e-07
387,109,0.194842667903,directed,None,0.0389685335805,-1.20454184291,2.59335965856e-05,8.28617230794e-07
631,109,0.186807918498,directed,None,0.0373615836997,-1.13311490423,2.52183040705e-05,1.02025981315e-06
639,109,0.197260163171,directed,None,0.0394520326342,-0.229416585264,3.10514728067e-05,3.54004930057e-07
781,109,0.193566564459,directed,None,0.0387133128918,-0.212155348935,3.05598830636e-05,3.47298752682e-07
109,891,0.188004528495,directed,None,0.037600905699,-1.34348335362,3.07802431145e-05,9.83641149797e-08
109,937,0.191549925595,directed,None,0.0383099851191,-1.58551963182,3.17702312426e-05,7.16899708064e-07
304,110,0.184677548004,directed,None,0.0369355096007,-4.44834321281,2.41097451847e-05,1.76996154254e-05
110,437,0.198493547008,directed,None,0.0396987094015,-2.79838442461,2.22751842238e-05,1.76996154251e-05
325,111,0.131630197346,directed,None,0.0263260394692,2.25899566131,2.3382225731e-05,7.44494129014e-07
111,441,0.14947687909,directed,None,0.0298953758181,0.923549842251,1.79059744582e-05,6.58491813919e-07
500,111,0.169336582645,directed,None,0.0338673165291,-1.98856709965,1.42570212283e-05,4.28362030713e-07
111,841,0.158176685659,directed,None,0.0316353371318,1.20007276677,1.90095039554e-05,7.95757241944e-07
111,884,0.130785770499,directed,None,0.0261571540999,1.99702369009,1.5676712377e-05,5.91891456756e-07
976,111,0.181020687543,directed,None,0.0362041375085,0.933383161766,2.51177413483e-05,7.75041155568e-07
280,112,0.120799024778,directed,None,0.0241598049557,4.02533323019,4.80251073061e-07,6.19239495246e-08
112,354,0.056117391871,directed,None,0.0112234783742,10.9278003315,1.35656348667e-07,9.77398550517e-09
112,665,0.198390303576,directed,None,0.0396780607151,-7.9009120972,4.94231836487e-07,7.89299463305e-08
672,112,0.160710764085,directed,None,0.032142152817,2.714214545,5.51658059914e-07,7.28090869476e-08
112,822,0.0687808600811,directed,None,0.0137561720162,9.71165732471,1.64939616421e-07,7.95385114124e-09
266,113,0.115090964004,directed,None,0.0230181928009,1.38572936175,1.58099101456e-05,4.93850026729e-06
113,449,0.120260306932,directed,None,0.0240520613865,1.57954951323,1.23281983761e-05,2.30007268735e-06
514,113,0.140629421247,directed,None,0.0281258842494,0.82576132055,1.5494774207e-05,2.3293978341e-06
528,113,0.149272498214,directed,None,0.0298544996427,0.82902008577,1.64222676603e-05,6.13628688811e-06
113,641,0.194244578181,directed,None,0.0388489156362,-0.333743938948,1.69936053805e-05,7.59934331334e-07
113,658,0.176247339682,directed,None,0.0352494679365,0.0152352085051,1.89888462579e-05,4.30357486968e-06
113,785,0.16551312714,directed,None,0.033102625428,0.600222195079,1.58422351703e-05,2.0266566599e-06
113,878,0.198483488468,directed,None,0.0396966976936,-1.03300933334,2.05621849584e-05,4.01394644565e-06
442,114,0.141143465808,directed,None,0.0282286931617,3.6210009702,6.00992059861e-08,4.59840833953e-10
466,114,0.183257400735,directed,None,0.0366514801471,-3.79836564004,4.14595656822e-08,6.8948062825e-10
114,557,0.166905684285,directed,None,0.033381136857,0.897103106547,5.16326593623e-08,1.85969345496e-10
564,114,0.102052391192,directed,None,0.0204104782383,6.4059651731,5.62010712594e-08,3.11331439225e-10
114,775,0.187636501928,directed,None,0.0375273003855,-9.18555275305,5.84903739647e-08,1.65596350611e-09
818,114,0.187772841464,directed,None,0.0375545682927,-16.7353945001,1.40720814615e-08,1.05012566514e-10
989,114,0.204500573527,directed,None,0.0409001147053,-16.0310473071,1.64640768462e-08,1.70220335045e-10
115,198,0.202737148904,directed,None,0.0405474297808,-1.77226501195,2.10273343658e-06,1.49791519739e-08
115,548,0.167261866117,directed,None,0.0334523732234,-6.67462794705,1.73254017166e-06,9.93610853885e-09
579,115,0.0545032301761,directed,None,0.0109006460352,7.17385349665,1.92080056122e-06,1.558328223e-08
667,115,0.0363426897806,directed,None,0.00726853795612,8.99438949969,1.96404913746e-06,3.21146853107e-08
115,734,0.0444237165213,directed,None,0.00888474330426,9.4379053345,4.78894352751e-07,2.27827070788e-08
130,116,0.191188845291,directed,None,0.0382377690582,-3.61571062446,4.07823867021e-07,9.69654931449e-08
116,201,0.176387321339,directed,None,0.0352774642679,-6.70023851117,5.05673178523e-07,4.64757255692e-08
116,242,0.188405099401,directed,None,0.0376810198801,-3.4874527807,5.40729804024e-07,1.1480430881e-07
116,328,0.194915089107,directed,None,0.0389830178213,-4.22098368115,5.58408178423e-07,1.02260053758e-08
429,116,0.0974597062402,directed,None,0.019491941248,4.0514820817,6.11910893255e-07,4.71644242479e-08
116,551,0.137581907224,directed,None,0.0275163814449,1.94701545287,3.94702770414e-07,6.62898153338e-08
673,116,0.132986794533,directed,None,0.0265973589065,1.57279113042,5.7983165576e-07,8.67168128805e-08
683,116,0.198122724301,directed,None,0.0396245448602,-4.7433143625,3.12867339218e-07,4.11329775124e-08
116,981,0.191682632811,directed,None,0.0383365265621,-3.21679446315,5.49371094147e-07,3.41838525444e-08
117,142,0.181204859638,directed,None,0.0362409719276,-1.29254550283,6.38726360715e-06,6.01669315645e-07
720,117,0.184485795102,directed,None,0.0368971590204,-4.70466078562,3.09235763059e-06,3.23989230763e-08
117,814,0.194192414768,directed,None,0.0388384829536,-4.26504305071,7.65439138103e-06,1.73658965437e-06
923,117,0.196147062925,directed,None,0.0392294125851,-0.302633184368,6.58465937607e-06,1.63845455511e-06
118,190,0.0924828741185,directed,None,0.0184965748237,3.70354587465,8.06177132684e-06,5.16114955507e-07
118,318,0.0707164973102,directed,None,0.014143299462,4.99491335058,7.17597538314e-06,1.51004937996e-06
118,349,0.155367048853,directed,None,0.0310734097705,0.96196779714,1.29908838972e-05,2.57817729467e-07
398,118,0.0855615774275,directed,None,0.0171123154855,3.58220040052,1.5778330617e-05,1.5112089771e-06
474,118,0.0982514726528,directed,None,0.0196502945306,2.71750710318,1.46035664628e-05,7.23722798574e-07
118,497,0.112203860705,directed,None,0.022440772141,2.30107016708,9.96577614611e-06,8.30066691103e-07
118,506,0.0961872806699,directed,None,0.019237456134,3.95903632539,8.89219403915e-06,1.09638023165e-06
598,118,0.170357958424,directed,None,0.0340715916848,-1.14209601244,1.12311176759e-05,1.91674919269e-07
118,610,0.166469256192,directed,None,0.0332938512384,1.17116548878,1.37309537801e-05,6.86913509768e-08
649,118,0.0508861635312,directed,None,0.0101772327062,5.09717102976,1.52687778001e-05,1.28548524982e-06
118,656,0.115564352207,directed,None,0.0231128704413,2.4892260554,9.73629397052e-06,2.72788412916e-07
684,118,0.079071395545,directed,None,0.015814279109,3.55852870775,1.46623166968e-05,8.6611862113e-07
898,118,0.0941457796848,directed,None,0.018829155937,2.77656270385,1.42528458621e-05,7.00925690624e-07
118,905,0.0645394626723,directed,None,0.0129078925345,4.68832139363,6.36822362369e-06,1.17864319192e-06
118,920,0.0711802968353,directed,None,0.0142360593671,5.38610923827,6.02315837482e-06,1.9693125209e-07
932,118,0.10975936456,directed,None,0.021951872912,2.35762826611,1.49022307475e-05,6.48346939445e-07
126,119,0.127151738999,directed,None,0.0254303477997,2.99607254492,1.5090595938e-06,4.50468393536e-09
134,120,0.168520476809,directed,None,0.0337040953617,-0.0165018381824,7.22634295126e-06,4.2846178784e-07
153,120,0.18495539704,directed,None,0.036991079408,0.0964264449839,8.20498916285e-06,3.86884562533e-07
158,120,0.165479580582,directed,None,0.0330959161164,-1.00131522451,4.48249493682e-06,1.1693894975e-07
552,120,0.185634602613,directed,None,0.0371269205227,-0.352945796964,1.27127428598e-05,6.20395270306e-06
120,694,0.198242236368,directed,None,0.0396484472735,-0.0962962561872,8.05590769383e-06,4.62979869331e-07
410,121,0.180507708406,directed,None,0.0361015416812,1.40734872265,1.81229665752e-08,7.3917356051e-10
646,121,0.0414556770691,directed,None,0.00829113541383,17.6862619445,1.71358964749e-08,9.02694389626e-10
121,687,0.167558227068,directed,None,0.0335116454136,-6.7873622304,1.49546525531e-08,2.14130856465e-10
121,931,0.192721560533,directed,None,0.0385443121066,-8.96068476178,1.78520218574e-08,1.42773709357e-09
122,229,0.182066399996,directed,None,0.0364132799993,0.343696860862,3.55418209235e-08,1.39540200894e-10
122,263,0.178590916384,directed,None,0.0357181832768,-4.20282336847,3.55457457052e-08,1.92384433078e-09
122,363,0.177355330911,directed,None,0.0354710661821,-4.07142759455,3.52865038963e-08,1.87565897133e-09
122,470,0.162156293508,directed,None,0.0324312587015,2.77493755374,3.21828828286e-08,1.50639021366e-09
634,122,0.194806467392,directed,None,0.0389612934784,-14.1205016612,1.24541599941e-08,5.29106972457e-10
647,122,0.201537644528,directed,None,0.0403075289055,0.327730912876,4.31852257224e-08,4.61013451317e-09
756,122,0.204981299491,directed,None,0.0409962598982,-13.2228244499,1.40439577557e-08,4.25258056656e-10
122,865,0.0783137196782,directed,None,0.0156627439356,11.4639078902,1.53104431881e-08,1.19065825958e-10
123,237,0.0386060352489,directed,None,0.00772120704978,7.47963181771,4.09799866465e-06,3.04376916643e-08
358,123,0.186294273069,directed,None,0.0372588546139,-7.77221670278,3.86472661201e-06,2.29795423568e-08
123,562,0.060413504954,directed,None,0.0120827009908,5.76268661209,6.44022702184e-06,7.71603689752e-08
710,123,0.222624461012,directed,None,0.0445248922025,-1.59936756268,1.70297479224e-05,4.40479161235e-07
124,184,0.18653673915,directed,None,0.0373073478299,-1.00922736028,1.70986058163e-07,1.8006884783e-09
233,124,0.184677548004,directed,None,0.0369355096007,-8.44288079869,7.77496370094e-08,3.41837126869e-09
124,240,0.174308053868,directed,None,0.0348616107736,-12.031700213,1.58698675325e-07,3.34587968746e-11
124,524,0.181998752756,directed,None,0.0363997505512,-16.8153368516,1.66713507769e-07,1.58422399384e-09
125,191,0.18221100335,directed,None,0.03644220067,-3.18705433964,2.85648745829e-05,2.47064643785e-06
196,125,0.128640730328,directed,None,0.0257281460655,1.97554996625,3.10673053417e-05,1.02613277563e-06
260,125,0.0953638101917,directed,None,0.0190727620383,3.32297518368,3.15525389229e-05,3.80774600674e-07
261,125,0.0980955890386,directed,None,0.0196191178077,2.5148696064,2.75157230701e-05,1.0090383013e-06
310,125,0.193341086208,directed,None,0.0386682172416,-3.18139845858,1.65177936633e-05,5.23008514816e-07
570,125,0.102749475936,directed,None,0.0205498951872,3.07422941001,3.22022897434e-05,8.98736915468e-07
125,880,0.125810506855,directed,None,0.0251621013711,1.95683385155,1.9897844626e-05,2.78768232645e-06
889,125,0.0558441080095,directed,None,0.0111688216019,4.67249489495,2.90496133982e-05,4.30531775337e-07
913,125,0.186549343409,directed,None,0.0373098686818,-2.45258887678,1.8704605698e-05,1.05296095087e-06
125,924,0.208935059318,directed,None,0.0417870118635,-2.73340539303,3.23068189038e-05,6.28550706517e-08
194,126,0.112574060494,directed,None,0.0225148120988,4.12168287696,2.27717664642e-06,1.22771963671e-08
143,127,0.180797607035,directed,None,0.0361595214069,-25.8761331095,1.47169075508e-09,1.1232245501e-12
127,344,0.169365189214,directed,None,0.0338730378428,-9.70336927745,1.1367836585e-08,1.63876416215e-11
127,388,0.183353388355,directed,None,0.0366706776711,-10.1328981367,1.22920351696e-08,1.65175546915e-12
706,127,0.0238275563197,directed,None,0.00476551126394,19.731289938,1.09585047371e-08,1.49170441589e-11
127,800,0.183022288805,directed,None,0.0366044577609,-8.47597695015,1.2274415986e-08,6.66158018806e-12
877,127,0.18448112069,directed,None,0.036896224138,-16.3905092546,3.26018006518e-09,6.25363893327e-12
128,195,0.0474491503106,directed,None,0.00948983006211,6.53179393859,3.08648970604e-06,4.61621889979e-07
128,214,0.0332201041543,directed,None,0.00664402083086,8.35845758514,2.15970432984e-06,2.94940492774e-07
128,503,0.13112643314,directed,None,0.026225286628,1.68197736806,8.60476379195e-06,3.03270519012e-06
128,606,0.17948004346,directed,None,0.035896008692,-4.62050407514,1.20223287183e-05,9.86359938486e-06
128,625,0.193553486079,directed,None,0.0387106972157,-0.521538747014,1.28407856003e-05,7.73432933212e-06
713,128,0.139980039027,directed,None,0.0279960078054,0.738083607404,3.02499212695e-05,2.04603463592e-05
129,188,0.182239014289,directed,None,0.0364478028577,-7.40423672901,3.68292216062e-06,8.054668962e-08
357,129,0.181357968931,directed,None,0.0362715937863,-3.93183119911,2.12729344625e-06,5.84701920326e-08
435,129,0.169874334637,directed,None,0.0339748669275,-5.38414295299,1.79953134321e-06,2.68591212067e-07
129,679,0.184661015112,directed,None,0.0369322030224,-1.88441863406,3.75288387522e-06,2.37274367995e-07
693,129,0.147505885593,directed,None,0.0295011771185,1.5454256841,3.85739874353e-06,1.39474457449e-07
880,129,0.0419028093918,directed,None,0.00838056187836,8.26346002179,4.00193347959e-06,2.3216646559e-07
129,947,0.0833545231444,directed,None,0.0166709046289,5.85895917026,1.69665898216e-06,1.26635038346e-07
186,130,0.100524029008,directed,None,0.0201048058015,3.77072105839,6.82739859446e-07,2.98749900901e-07
130,328,0.196375813562,directed,None,0.0392751627125,-7.43980587459,4.18959235262e-07,1.05461189112e-07
130,429,0.196024509313,directed,None,0.0392049018626,-7.27924876444,4.17815546943e-07,7.27439696968e-08
130,673,0.18778965296,directed,None,0.0375579305921,-5.05420556281,3.99921559436e-07,4.14798032496e-08
130,683,0.153807090546,directed,None,0.0307614181092,1.19022512312,3.27625628676e-07,4.00954271766e-08
804,130,0.0876234644025,directed,None,0.0175246928805,4.26730720484,5.32966694978e-07,1.64062200182e-07
